Date,Open,High,Low,Close,Adj Close,Volume,Sentiment_Score
1999-05-04,0.038281001150608,0.038281001150608,0.0354170016944408,0.0361980013549327,0.0152897629886865,96048000,0.0
1999-05-05,0.0364580005407333,0.0369790010154247,0.034375000745058,0.0369790010154247,0.0156196514144539,144576000,0.0
1999-05-06,0.0367190018296241,0.0375000014901161,0.03515600040555,0.0362630002200603,0.0153172193095088,35616000,0.0
1999-05-07,0.03515600040555,0.0367190018296241,0.03515600040555,0.0364580005407333,0.0153995873406529,25008000,0.0
1999-05-10,0.0361980013549327,0.0372399985790252,0.0361980013549327,0.0364580005407333,0.0153995873406529,19680000,0.0
1999-05-11,0.0380209982395172,0.0395830012857914,0.0372399985790252,0.0384109988808631,0.016224518418312,171744000,0.0
1999-05-12,0.0388020016252994,0.0397140011191368,0.038281001150608,0.0395830012857914,0.0167195610702037,168480000,0.0
1999-05-13,0.0395830012857914,0.0406249985098838,0.0394529998302459,0.0395830012857914,0.0167195610702037,69936000,0.0
1999-05-14,0.0395830012857914,0.0395830012857914,0.0369790010154247,0.0375000014901161,0.0158397164195776,28464000,0.0
1999-05-17,0.0369790010154247,0.0393229983747005,0.0368489995598793,0.0393229983747005,0.0166097357869148,35760000,0.0
1999-05-18,0.0397140011191368,0.0416669994592666,0.0385419987142086,0.0411459989845752,0.0173797644674778,151536000,0.0
1999-05-19,0.04296899959445,0.0445309989154338,0.038672000169754,0.0393229983747005,0.0166097357869148,451728000,0.0
1999-05-20,0.0395830012857914,0.0395830012857914,0.034765999764204,0.0361980013549327,0.0152897629886865,178176000,0.0
1999-05-21,0.0356770008802413,0.0356770008802413,0.034375000745058,0.0354170016944408,0.0149598773568868,303504000,0.0
1999-05-24,0.0356770008802413,0.0364580005407333,0.034765999764204,0.0352860018610954,0.0149045409634709,162624000,0.0
1999-05-25,0.0354170016944408,0.0359379984438419,0.03515600040555,0.0355469994246959,0.0150147834792733,130080000,0.0
1999-05-26,0.0354170016944408,0.0372399985790252,0.0354170016944408,0.0354170016944408,0.0149598773568868,104736000,0.0
1999-05-27,0.0356770008802413,0.0356770008802413,0.03515600040555,0.03515600040555,0.0148496283218264,82320000,0.0
1999-05-28,0.0356770008802413,0.0356770008802413,0.03515600040555,0.0355469994246959,0.0150147834792733,88656000,0.0
1999-06-01,0.0354170016944408,0.0356770008802413,0.0348960012197494,0.0356770008802413,0.0150696961209177,98544000,0.0
1999-06-02,0.0356770008802413,0.0356770008802413,0.034375000745058,0.034375000745058,0.0145197426900267,130128000,0.0
1999-06-03,0.0352860018610954,0.0355469994246959,0.0348960012197494,0.0352860018610954,0.0149045409634709,41568000,0.0
1999-06-04,0.0355469994246959,0.0356770008802413,0.0352860018610954,0.0355469994246959,0.0150147834792733,78912000,0.0
1999-06-07,0.0357419997453689,0.0364580005407333,0.0356770008802413,0.0359379984438419,0.0151799395680427,125136000,0.0
1999-06-08,0.0360679998993873,0.0375000014901161,0.0359379984438419,0.0368489995598793,0.0155647378414869,153312000,0.0
1999-06-09,0.0369790010154247,0.038281001150608,0.0369790010154247,0.0375000014901161,0.0158397164195776,95184000,0.0
1999-06-10,0.0375000014901161,0.0377600006759166,0.0372399985790252,0.0376299992203712,0.015894629061222,36096000,0.0
1999-06-11,0.0376299992203712,0.0377600006759166,0.0355469994246959,0.0368489995598793,0.0155647378414869,61008000,0.0
1999-06-14,0.0369139984250068,0.0369790010154247,0.03515600040555,0.0354170016944408,0.0149598773568868,51648000,0.0
1999-06-15,0.0354170016944408,0.0356770008802413,0.0348960012197494,0.0354170016944408,0.0149598773568868,49296000,0.0
1999-06-16,0.0359379984438419,0.0375000014901161,0.0354170016944408,0.0364580005407333,0.0153995873406529,64416000,0.0
1999-06-17,0.0361980013549327,0.0367190018296241,0.0354170016944408,0.0354170016944408,0.0149598773568868,74928000,0.0
1999-06-18,0.0356770008802413,0.0356770008802413,0.0341150015592575,0.0341150015592575,0.0144099220633506,158736000,0.0
1999-06-21,0.03515600040555,0.0359379984438419,0.0342120006680488,0.0359379984438419,0.0151799395680427,83472000,0.0
1999-06-22,0.0359379984438419,0.0359379984438419,0.0345049984753131,0.0352860018610954,0.0149045409634709,193056000,0.0
1999-06-23,0.0348960012197494,0.0359379984438419,0.0345049984753131,0.0359379984438419,0.0151799395680427,210912000,0.0
1999-06-24,0.0361980013549327,0.0361980013549327,0.0348960012197494,0.03515600040555,0.0148496283218264,115200000,0.0
1999-06-25,0.0348960012197494,0.0360679998993873,0.0348960012197494,0.0356770008802413,0.0150696961209177,73536000,0.0
1999-06-28,0.0368489995598793,0.0368489995598793,0.0354170016944408,0.0361980013549327,0.0152897629886865,109152000,0.0
1999-06-29,0.0367190018296241,0.0371089987456798,0.0361980013549327,0.0365890003740787,0.0154549162834882,92688000,0.0
1999-06-30,0.0377600006759166,0.0398439988493919,0.0369790010154247,0.0398439988493919,0.0168298054486513,269232000,0.0
1999-07-01,0.0398439988493919,0.0398439988493919,0.0356770008802413,0.0377600006759166,0.0159495398402214,88992000,0.0
1999-07-02,0.038281001150608,0.0404950007796287,0.0375000014901161,0.0404950007796287,0.0171047840267419,224880000,0.0
1999-07-06,0.0408850014209747,0.0408850014209747,0.0401040017604827,0.0406249985098838,0.0171596929430961,198096000,0.0
1999-07-07,0.0408850014209747,0.0408850014209747,0.0398439988493919,0.0398439988493919,0.0168298054486513,63120000,0.0
1999-07-08,0.0401040017604827,0.0414059981703758,0.0388020016252994,0.0407549999654293,0.0172146018594503,186048000,0.0
1999-07-09,0.0406249985098838,0.0445309989154338,0.0406249985098838,0.0442060008645057,0.0186722874641418,211728000,0.0
1999-07-12,0.046875,0.0481770001351833,0.0450519993901252,0.0462240017950534,0.0195246674120426,401040000,0.0
1999-07-13,0.0467449985444545,0.0470050014555454,0.0442709997296333,0.0463539995253086,0.0195795837789773,138864000,0.0
1999-07-14,0.0463539995253086,0.0473960004746913,0.0442709997296333,0.0445309989154338,0.0188095550984144,137952000,0.0
1999-07-15,0.0449220016598701,0.0463539995253086,0.0447920002043247,0.0447920002043247,0.0189197994768619,137040000,0.0
1999-07-16,0.0455729998648166,0.046094000339508,0.0447920002043247,0.045703001320362,0.0193046033382415,103872000,0.0
1999-07-19,0.0458329990506172,0.0459639988839626,0.0442709997296333,0.0445309989154338,0.0188095550984144,43632000,0.0
1999-07-20,0.0445309989154338,0.0445309989154338,0.042187999933958,0.0437499992549419,0.0184796694666147,178752000,0.0
1999-07-21,0.0432289987802505,0.0432289987802505,0.0411459989845752,0.0424479991197586,0.0179297141730785,112080000,0.0
1999-07-22,0.042187999933958,0.042187999933958,0.0401040017604827,0.0404950007796287,0.0171047840267419,213264000,0.0
1999-07-23,0.0403649993240833,0.0416669994592666,0.0403649993240833,0.0404950007796287,0.0171047840267419,80256000,0.0
1999-07-26,0.0415359996259212,0.0415359996259212,0.0406249985098838,0.0406249985098838,0.0171596929430961,60528000,0.0
1999-07-27,0.0406249985098838,0.0408850014209747,0.0401040017604827,0.0407549999654293,0.0172146018594503,98592000,0.0
1999-07-28,0.0406249985098838,0.0419269986450672,0.0404950007796287,0.0414059981703758,0.017489580437541,244224000,0.0
1999-07-29,0.0406249985098838,0.0419269986450672,0.0403649993240833,0.041797000914812,0.0176547393202781,388800000,0.0
1999-07-30,0.041797000914812,0.04296899959445,0.0416669994592666,0.0419269986450672,0.017709644511342,452304000,0.0
1999-08-02,0.0419269986450672,0.0424479991197586,0.0416669994592666,0.0423180013895034,0.017874801531434,313344000,0.0
1999-08-03,0.0423180013895034,0.0423180013895034,0.0408850014209747,0.0412760004401207,0.0174346715211868,255216000,0.0
1999-08-04,0.0415359996259212,0.0416669994592666,0.0411459989845752,0.0412760004401207,0.0174346715211868,89952000,0.0
1999-08-05,0.0412760004401207,0.0419269986450672,0.0406249985098838,0.0419269986450672,0.017709644511342,240576000,0.0
1999-08-06,0.041797000914812,0.0420570001006126,0.0416669994592666,0.0419269986450672,0.017709644511342,183984000,0.0
1999-08-09,0.0420570001006126,0.0424479991197586,0.0416669994592666,0.0419269986450672,0.017709644511342,31056000,0.0
1999-08-10,0.042187999933958,0.0445309989154338,0.0419269986450672,0.0427079983055591,0.0180395394563674,212064000,0.0
1999-08-11,0.0434900000691413,0.046094000339508,0.04296899959445,0.0455729998648166,0.0192496869713068,197712000,0.0
1999-08-12,0.0458329990506172,0.0489579997956752,0.0455729998648166,0.0477860011160373,0.0201844498515129,239616000,0.0
1999-08-13,0.0473960004746913,0.0483070015907287,0.046875,0.0472659990191459,0.0199648030102252,84672000,0.0
1999-08-16,0.0476559996604919,0.0476559996604919,0.0438800007104873,0.0454429984092712,0.0191947817802429,223440000,0.0
1999-08-17,0.0455729998648166,0.0463539995253086,0.0444010011851787,0.0455729998648166,0.0192496869713068,193536000,0.0
1999-08-18,0.0450519993901252,0.0471349991858005,0.0441409982740879,0.0466150008141994,0.0196898225694894,279888000,0.0
1999-08-19,0.0498699992895126,0.0591150000691413,0.0481770001351833,0.0565100014209747,0.0238694008439779,1966992000,0.0
1999-08-20,0.0566410012543201,0.0570309981703758,0.053906001150608,0.0559899993240833,0.0236497558653354,353088000,0.0
1999-08-23,0.0552080012857914,0.0552080012857914,0.05078100040555,0.0526040010154247,0.0222195293754339,507984000,0.0
1999-08-24,0.0518230013549327,0.0528649985790252,0.0492190010845661,0.0523440018296241,0.0221097115427255,398064000,0.0
1999-08-25,0.0524739995598793,0.0529950000345706,0.050000000745058,0.0520830005407333,0.021999467164278,350352000,0.0
1999-08-26,0.0520830005407333,0.0528649985790252,0.0505210012197494,0.0513020008802413,0.0216695759445428,275376000,0.0
1999-08-27,0.0523440018296241,0.0562499985098838,0.0520830005407333,0.0541669987142086,0.0228797327727079,552384000,0.0
1999-08-30,0.0550779998302459,0.0561200007796287,0.0516929998993873,0.0539710000157356,0.0227969400584697,158640000,0.0
1999-08-31,0.0541669987142086,0.0588539987802505,0.0531250014901161,0.05859399959445,0.0247496608644723,786864000,0.0
1999-09-01,0.05859399959445,0.05859399959445,0.0549479983747005,0.0558589994907379,0.0235944204032421,565344000,0.0
1999-09-02,0.0540359988808631,0.0554689988493919,0.0528649985790252,0.0552080012857914,0.0233194418251514,341088000,0.0
1999-09-03,0.0562499985098838,0.0570309981703758,0.0552080012857914,0.0555990003049373,0.0234846025705337,258864000,0.0
1999-09-07,0.0565100014209747,0.0565100014209747,0.0550779998302459,0.0553390011191368,0.0233747698366642,124416000,0.0
1999-09-08,0.0554689988493919,0.0558589994907379,0.0552080012857914,0.0552080012857914,0.0233194418251514,170064000,0.0
1999-09-09,0.0557290017604827,0.0561200007796287,0.0533850006759166,0.0544270016252994,0.0229895506054162,209472000,0.0
1999-09-10,0.0553390011191368,0.0559899993240833,0.0549479983747005,0.0552080012857914,0.0233194418251514,167424000,0.0
1999-09-13,0.0554689988493919,0.0554689988493919,0.0528649985790252,0.0533850006759166,0.0225494224578142,174432000,0.0
1999-09-14,0.0533850006759166,0.0533850006759166,0.0515629984438419,0.0518230013549327,0.021889641880989,250368000,0.0
1999-09-15,0.0511719994246959,0.0528649985790252,0.05078100040555,0.0522140003740787,0.0220548044890165,212736000,0.0
1999-09-16,0.0515629984438419,0.0520830005407333,0.0502599999308586,0.0509110018610954,0.0215044226497411,158112000,0.0
1999-09-17,0.050586000084877,0.0510420016944408,0.0489579997956752,0.05078100040555,0.0214495100080966,171648000,0.0
1999-09-20,0.0498699992895126,0.0505210012197494,0.0489579997956752,0.0489579997956752,0.0206794831901788,229104000,0.0
1999-09-21,0.0479170009493827,0.0481770001351833,0.0436200015246868,0.0442709997296333,0.0186997354030609,737328000,0.0
1999-09-22,0.0442709997296333,0.0455729998648166,0.0416669994592666,0.0453130006790161,0.0191398654133081,375984000,0.0
1999-09-23,0.0454429984092712,0.0455729998648166,0.0411459989845752,0.0415359996259212,0.0175444949418306,379584000,0.0
1999-09-24,0.0416669994592666,0.0427079983055591,0.0348960012197494,0.0377600006759166,0.0159495398402214,684912000,0.0
1999-09-27,0.0402339994907379,0.0408850014209747,0.0377600006759166,0.0401040017604827,0.0169396307319402,432000000,0.0
1999-09-28,0.0401690006256103,0.0442709997296333,0.0401040017604827,0.0437499992549419,0.0184796694666147,413184000,0.0
1999-09-29,0.0446610003709793,0.0463539995253086,0.0395830012857914,0.0402339994907379,0.016994534060359,594048000,0.0
1999-09-30,0.0416669994592666,0.04296899959445,0.0395830012857914,0.0401040017604827,0.0169396307319402,342528000,0.0
1999-10-01,0.0394529998302459,0.0408850014209747,0.0377600006759166,0.0398439988493919,0.0168298054486513,347760000,0.0
1999-10-04,0.0411459989845752,0.0412760004401207,0.0401040017604827,0.0406249985098838,0.0171596929430961,177600000,0.0
1999-10-05,0.0406249985098838,0.0447920002043247,0.0406249985098838,0.0445309989154338,0.0188095550984144,478080000,0.0
1999-10-06,0.0446610003709793,0.0520830005407333,0.0442709997296333,0.0498699992895126,0.0210647117346525,1508736000,0.0
1999-10-07,0.0519529990851879,0.0519529990851879,0.0463539995253086,0.0466150008141994,0.0196898225694894,487296000,0.0
1999-10-08,0.0466150008141994,0.050390999764204,0.0447920002043247,0.0489579997956752,0.0206794831901788,398928000,0.0
1999-10-11,0.0493489988148212,0.0494790002703666,0.0463539995253086,0.0476559996604919,0.0201295316219329,544464000,0.0
1999-10-12,0.0479170009493827,0.0484380014240741,0.046875,0.0470050014555454,0.0198545604944229,322992000,0.0
1999-10-13,0.046484000980854,0.046484000980854,0.0447920002043247,0.045703001320362,0.0193046033382415,280368000,0.0
1999-10-14,0.0458329990506172,0.0458329990506172,0.0442709997296333,0.0447920002043247,0.0189197994768619,192336000,0.0
1999-10-15,0.042578000575304,0.0447920002043247,0.0424479991197586,0.0445309989154338,0.0188095550984144,210720000,0.0
1999-10-18,0.0446610003709793,0.0446610003709793,0.0419269986450672,0.042187999933958,0.0178198963403701,215184000,0.0
1999-10-19,0.0434900000691413,0.0434900000691413,0.0397140011191368,0.0404950007796287,0.0171047840267419,308928000,0.0
1999-10-20,0.0411459989845752,0.0424479991197586,0.0404950007796287,0.0419269986450672,0.017709644511342,348720000,0.0
1999-10-21,0.041797000914812,0.0438800007104873,0.0406249985098838,0.0438800007104873,0.0185345783829689,382128000,0.0
1999-10-22,0.0437499992549419,0.0462240017950534,0.0437499992549419,0.0449220016598701,0.0189747177064418,286752000,0.0
1999-10-25,0.0446610003709793,0.0453130006790161,0.0427079983055591,0.0427079983055591,0.0180395394563674,213840000,0.0
1999-10-26,0.0445309989154338,0.0484380014240741,0.0442709997296333,0.046875,0.0197996441274881,481248000,0.0
1999-10-27,0.0471349991858005,0.0473960004746913,0.0440099984407424,0.0447920002043247,0.0189197994768619,214128000,0.0
1999-10-28,0.0450519993901252,0.0458329990506172,0.0424479991197586,0.0427079983055591,0.0180395394563674,222768000,0.0
1999-10-29,0.0432289987802505,0.046875,0.04296899959445,0.046094000339508,0.0194697584956884,330528000,0.0
1999-11-01,0.0453130006790161,0.05078100040555,0.0453130006790161,0.0489579997956752,0.0206794831901788,782544000,0.0
1999-11-02,0.0498699992895126,0.0523440018296241,0.0494790002703666,0.0520830005407333,0.021999467164278,837504000,0.0
1999-11-03,0.0541669987142086,0.05859399959445,0.0537759996950626,0.0571609996259212,0.0241443738341331,2011680000,0.0
1999-11-04,0.057812999933958,0.0623699985444545,0.057812999933958,0.0608070008456707,0.0256844200193882,1260336000,0.0
1999-11-05,0.0625,0.063020996749401,0.0559899993240833,0.0588539987802505,0.0248594861477613,616368000,0.0
1999-11-08,0.0570309981703758,0.0622400008141994,0.0552080012857914,0.0605470016598701,0.0255746059119701,470016000,0.0
1999-11-09,0.0604170002043247,0.0606769993901252,0.0572919994592666,0.0596349984407424,0.0251893773674964,272352000,0.0
1999-11-10,0.0598310008645057,0.0598959997296333,0.0579430013895034,0.0591150000691413,0.0249697268009185,144048000,0.0
1999-11-11,0.0591150000691413,0.0664059966802597,0.057812999933958,0.0632809996604919,0.026729417964816,562704000,0.0
1999-11-12,0.0660160034894943,0.0666669979691505,0.0622400008141994,0.0666669979691505,0.0281596332788467,501504000,0.0
1999-11-15,0.067121997475624,0.069141000509262,0.0643230006098747,0.0653650015592575,0.0276096872985363,362208000,0.0
1999-11-16,0.0669270008802414,0.0729169994592666,0.0666669979691505,0.0716150030493736,0.0302496366202831,723792000,0.0
1999-11-17,0.0729169994592666,0.078125,0.0718749985098838,0.0743490010499954,0.0314044579863548,786384000,0.0
1999-11-18,0.0759110003709793,0.0765630006790161,0.0739580020308494,0.0746089965105056,0.0315142758190631,235968000,0.0
1999-11-19,0.0835940018296241,0.0924480035901069,0.0833330005407333,0.0893229991197586,0.0377293638885021,2165184000,0.0
1999-11-22,0.0916019976139068,0.0916669964790344,0.0838539972901344,0.0891930013895034,0.0376744382083416,540192000,0.0
1999-11-23,0.0800779983401298,0.0837239995598793,0.0791670009493827,0.0828130021691322,0.034979585558176,553248000,0.0
1999-11-24,0.0824220031499862,0.0833330005407333,0.0740889981389045,0.0802080035209655,0.0338792614638805,406848000,0.0
1999-11-26,0.079426996409893,0.0802080035209655,0.0770829990506172,0.0796879976987838,0.0336596108973026,71760000,0.0
1999-11-29,0.079426996409893,0.0804689973592758,0.0750000029802322,0.0768230035901069,0.0324494540691375,298608000,0.0
1999-11-30,0.0770829990506172,0.0783850029110908,0.0721350014209747,0.0721350014209747,0.0304692760109901,314688000,0.0
1999-12-01,0.0721350014209747,0.0768230035901069,0.0721350014209747,0.0757810026407241,0.0320093259215354,223536000,0.0
1999-12-02,0.0760419964790344,0.0824220031499862,0.0760419964790344,0.0813800022006034,0.0343742929399013,309888000,0.0
1999-12-03,0.0821610018610954,0.0835940018296241,0.0783850029110908,0.079426996409893,0.0335493683815002,342768000,0.0
1999-12-06,0.0796879976987838,0.0820309966802597,0.0796879976987838,0.0816410034894943,0.0344845429062843,178608000,0.0
1999-12-07,0.0822919979691505,0.0824220031499862,0.0757810026407241,0.0789059996604919,0.0333292968571186,186384000,0.0
1999-12-08,0.078645996749401,0.0832030028104782,0.0783850029110908,0.0824220031499862,0.034814428538084,201696000,0.0
1999-12-09,0.0822919979691505,0.0843750014901161,0.0770829990506172,0.0799480006098747,0.0337694287300109,214944000,0.0
1999-12-10,0.0813800022006034,0.0817710012197494,0.0776040032505989,0.079035997390747,0.0333842001855373,98304000,0.0
1999-12-13,0.078125,0.0808589980006218,0.0770829990506172,0.0787760019302368,0.0332743898034095,183840000,0.0
1999-12-14,0.0789059996604919,0.0808589980006218,0.0766929984092712,0.0774739980697631,0.0327244326472282,273888000,0.0
1999-12-15,0.076953001320362,0.077344000339508,0.0731770023703575,0.0750000029802322,0.0316794328391552,205968000,0.0
1999-12-16,0.0753910019993782,0.0765630006790161,0.0742190033197403,0.0744789987802505,0.0314593687653541,132576000,0.0
1999-12-17,0.0765630006790161,0.0795570015907287,0.0761720016598701,0.0783850029110908,0.0331092290580272,262080000,0.0
1999-12-20,0.0785159990191459,0.0864259973168373,0.0757810026407241,0.0848959982395172,0.035859428346157,402432000,0.0
1999-12-21,0.0848959982395172,0.0886719971895217,0.0817710012197494,0.0885419994592666,0.0373994708061218,388368000,0.0
1999-12-22,0.0888020023703575,0.0916669964790344,0.0854170024394989,0.0906250029802322,0.0382793173193931,251184000,0.0
1999-12-23,0.0907550007104873,0.0968749970197677,0.0903650000691413,0.0966150015592575,0.0408094339072704,280224000,0.0
